time,DAM_price
24jan2022 16:00:00,.2735700073242188
24jan2022 17:00:00,.3073800048828125
24jan2022 18:00:00,.3418500061035156
24jan2022 19:00:00,.3153099975585937
24jan2022 20:00:00,.2749800109863281
24jan2022 21:00:00,.25
24jan2022 22:00:00,.2327200012207031
24jan2022 23:00:00,.2
25jan2022 00:00:00,.219
25jan2022 01:00:00,.2128999938964844
25jan2022 02:00:00,.20375
25jan2022 03:00:00,.1962400054931641
25jan2022 04:00:00,.1984900054931641
25jan2022 05:00:00,.2140200042724609
25jan2022 06:00:00,.2344799957275391
25jan2022 07:00:00,.3030599975585938
25jan2022 08:00:00,.3950299987792969
25jan2022 09:00:00,.399010009765625
25jan2022 10:00:00,.36
25jan2022 11:00:00,.3473999938964843
25jan2022 12:00:00,.327
25jan2022 13:00:00,.304510009765625
25jan2022 14:00:00,.31
25jan2022 15:00:00,.313
25jan2022 16:00:00,.3
25jan2022 17:00:00,.3664299926757812
25jan2022 18:00:00,.3990599975585937
25jan2022 19:00:00,.37375
25jan2022 20:00:00,.3049200134277344
25jan2022 21:00:00,.2592999877929688
25jan2022 22:00:00,.2379900054931641
25jan2022 23:00:00,.2084400024414063
26jan2022 00:00:00,.198229995727539
26jan2022 01:00:00,.214
26jan2022 02:00:00,.2270399932861328
26jan2022 03:00:00,.2024299926757812
26jan2022 04:00:00,.2026100006103516
26jan2022 05:00:00,.1988899993896484
26jan2022 06:00:00,.215
26jan2022 07:00:00,.2726199951171875
26jan2022 08:00:00,.261
26jan2022 09:00:00,.2802999877929688
26jan2022 10:00:00,.2933200073242188
26jan2022 11:00:00,.28
26jan2022 12:00:00,.2471000061035156
26jan2022 13:00:00,.238
26jan2022 14:00:00,.2248000030517578
26jan2022 15:00:00,.2247899932861328
26jan2022 16:00:00,.2286000061035156
26jan2022 17:00:00,.2508999938964844
26jan2022 18:00:00,.2208800048828125
26jan2022 19:00:00,.1872700042724609
26jan2022 20:00:00,.1888800048828125
26jan2022 21:00:00,.1821000061035156
26jan2022 22:00:00,.1916600036621094
26jan2022 23:00:00,.18975
27jan2022 00:00:00,.1750800018310547
27jan2022 01:00:00,.178
27jan2022 02:00:00,.065379997253418
27jan2022 03:00:00,.162
27jan2022 04:00:00,.1630700073242188
27jan2022 05:00:00,.1711000061035156
27jan2022 06:00:00,.0649300003051758
27jan2022 07:00:00,.201
27jan2022 08:00:00,.241
27jan2022 09:00:00,.2425
27jan2022 10:00:00,.2
27jan2022 11:00:00,.2296000061035156
27jan2022 12:00:00,.2
27jan2022 13:00:00,.237
27jan2022 14:00:00,.217
27jan2022 15:00:00,.225
27jan2022 16:00:00,.2348000030517578
27jan2022 17:00:00,.2408999938964844
27jan2022 18:00:00,.271239990234375
27jan2022 19:00:00,.2249100036621094
27jan2022 20:00:00,.1947200012207031
27jan2022 21:00:00,.18
27jan2022 22:00:00,.2418000030517578
27jan2022 23:00:00,.2448999938964844
28jan2022 00:00:00,.183
28jan2022 01:00:00,.1639199981689453
28jan2022 02:00:00,.1606000061035156
28jan2022 03:00:00,.1743000030517578
28jan2022 04:00:00,.1703200073242188
28jan2022 05:00:00,.1781999969482422
28jan2022 06:00:00,.2105
28jan2022 07:00:00,.2507299957275391
28jan2022 08:00:00,.275
28jan2022 09:00:00,.2892300109863281
28jan2022 10:00:00,.269
28jan2022 11:00:00,.2300099945068359
28jan2022 12:00:00,.2212599945068359
28jan2022 13:00:00,.2338300018310547
28jan2022 14:00:00,.2336699981689453
28jan2022 15:00:00,.2370800018310547
28jan2022 16:00:00,.2379199981689453
28jan2022 17:00:00,.26
28jan2022 18:00:00,.2503399963378906
28jan2022 19:00:00,.2033999938964844
28jan2022 20:00:00,.209
28jan2022 21:00:00,.2097799987792969
28jan2022 22:00:00,.1978600006103516
28jan2022 23:00:00,.1769799957275391
29jan2022 00:00:00,.1007799987792969
29jan2022 01:00:00,.1025
29jan2022 02:00:00,.1173099975585938
29jan2022 03:00:00,.1
29jan2022 04:00:00,.0893000030517578
29jan2022 05:00:00,.1
29jan2022 06:00:00,.0723600006103516
29jan2022 07:00:00,.1555800018310547
29jan2022 08:00:00,.1690500030517578
29jan2022 09:00:00,.1541199951171875
29jan2022 10:00:00,.1912100067138672
29jan2022 11:00:00,.125
29jan2022 12:00:00,.0704400024414062
29jan2022 13:00:00,.0113800001144409
29jan2022 14:00:00,.0797099990844727
29jan2022 15:00:00,.0873899993896484
29jan2022 16:00:00,.1466000061035156
29jan2022 17:00:00,.22
29jan2022 18:00:00,.2
29jan2022 19:00:00,.1066699981689453
29jan2022 20:00:00,.0545999984741211
29jan2022 21:00:00,.048060001373291
29jan2022 22:00:00,.0504700012207031
29jan2022 23:00:00,.1466000061035156
30jan2022 00:00:00,.1301000061035156
30jan2022 01:00:00,.1389799957275391
30jan2022 02:00:00,.1367899932861328
30jan2022 03:00:00,.1356699981689453
30jan2022 04:00:00,.1338200073242188
30jan2022 05:00:00,.1398000030517578
30jan2022 06:00:00,.1414400024414063
30jan2022 07:00:00,.15
30jan2022 08:00:00,.2011999969482422
30jan2022 09:00:00,.229
30jan2022 10:00:00,.2235299987792969
30jan2022 11:00:00,.1465
30jan2022 12:00:00,.2
30jan2022 13:00:00,.1803999938964844
30jan2022 14:00:00,.2011999969482422
30jan2022 15:00:00,.2090299987792969
30jan2022 16:00:00,.2168999938964844
30jan2022 17:00:00,.238770004272461
30jan2022 18:00:00,.2984200134277344
30jan2022 19:00:00,.2389199981689453
30jan2022 20:00:00,.2207599945068359
30jan2022 21:00:00,.2014900054931641
30jan2022 22:00:00,.19
30jan2022 23:00:00,.1728699951171875
31jan2022 00:00:00,.1393899993896484
31jan2022 01:00:00,.1465
31jan2022 02:00:00,.118629997253418
31jan2022 03:00:00,.1057099990844727
31jan2022 04:00:00,.100129997253418
31jan2022 05:00:00,.1353999938964844
31jan2022 06:00:00,.1768099975585938
31jan2022 07:00:00,.24
31jan2022 08:00:00,.2474400024414062
31jan2022 09:00:00,.2519199981689453
31jan2022 10:00:00,.2480800018310547
